"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,0.754558901105721,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,0.565402403281028,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,0.434109081071976,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,2.51386143142467,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-0.885157561020348,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,1.57705196818887,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.789578645184481,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-0.879393609251221,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-5.86978433754833,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.335641633176683,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-2.16680539718242,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-3.18883640543777,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-2.98806811450863,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,2.13926067287458,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,2.79344054450821,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.0524734184268253,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,2.79960055964949,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.0642338533467417,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,1.41565773757846,,
"XTEXVA01","Exports in goods, s.a.","USA","United States","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,4.02867022753037,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,4.93758917398091,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,0.233904146849718,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,12.5879012719961,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,18.9669549199014,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,11.0765926324368,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,16.4284734143533,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-3.32042085179097,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-8.23876855333354,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,1.84821166360108,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-4.14116944850398,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,7.77611909601885,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-4.81382774415183,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,8.17811804117378,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-7.01066635567211,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-0.860269598462881,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,2.29217878221651,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.25148464870749,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-0.259462162483373,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.685544517097358,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-5.62914108552138,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-14.0973640565255,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-2.19754483559909,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-2.17938722275152,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-1.47126434544187,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,1.51410831211215,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,4.75198807202576,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.5655307956712,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-4.09685284428326,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,3.68717838256459,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,5.03133138388053,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,7.46785131468413,,
"XTEXVA01","Exports in goods, s.a.","EST","Estonia","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,1.6263337998708,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-8.65955597888767,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,3.52383577060471,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,3.28577573184664,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,2.64911242101182,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,2.8205959223255,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,4.42875780681258,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-0.149351904955295,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,7.02520042744608,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,6.23016813473819,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-2.67984811976744,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-2.31641140242064,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,3.20828916958514,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,2.84133379405727,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-4.20503560647248,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,3.25376024484903,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,1.12868318952941,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-2.81245838689922,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,2.04084694444013,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.103926513970451,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-9.32746290351231,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-9.90360209124809,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,1.42721033246928,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-3.07827133591065,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,0.614064628819797,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,8.42249001215832,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,5.45247636881657,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-3.17059121699163,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,4.21763672744785,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-3.20490375097485,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,5.81016549262925,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-0.556175008881288,,
"XTEXVA01","Exports in goods, s.a.","CRI","Costa Rica","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.80179853040106,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-9.2665781182714,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,2.73621561408844,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,20.4408588737275,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,6.38680916175459,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-1.84798865889935,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,3.68244446487873,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-3.32383121214588,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,2.37432021469768,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-4.19939162160881,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-2.31665860300531,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-5.14159406377421,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,13.4624034736374,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-10.697643056567,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,6.28901948650503,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-1.36114328004616,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,-1.6960126791857,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-0.711609447429545,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,1.82772681991381,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-3.64601467423655,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-2.6441357681911,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-6.14299883222847,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-7.22074152887592,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-6.50748112272313,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-2.82298842749832,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,4.31935120408257,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-2.65044718755143,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,3.24340146156055,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,6.87820162507751,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-3.95585401565491,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,4.5680561612892,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,13.528212352581,,
"XTEXVA01","Exports in goods, s.a.","CHL","Chile","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,3.49050093003513,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-0.36177862119806,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,7.46104780484867,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,-4.01360198122077,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,2.32231594911468,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,8.83310411764759,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,8.30323601706506,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,0.705726425943657,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-11.609070720355,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-2.59245818896527,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,5.11005307013975,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-0.203088354602095,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-5.17344694299334,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,6.16139691642107,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,4.82615325785751,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-8.14578379058588,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,11.6296682903634,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.669971285050392,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-6.29160048300877,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,3.97826887546553,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-6.57624011793208,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.316303253752847,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-3.31595135037455,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-2.83612952024406,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,3.79523016660557,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-3.26264120114274,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-2.15144672546558,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,6.51510610223744,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-3.82510263132055,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,2.55224075729515,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-1.67305704204737,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-0.889083225862538,,
"XTEXVA01","Exports in goods, s.a.","ISR","Israel","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,4.34714330743251,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-4.83601029093861,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,5.26591772321285,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,10.3862177579742,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,7.79950545816203,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,10.7546155675326,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,14.030909032968,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,2.15396559825564,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,0.457151561753361,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-3.80749397803143,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,0.181623654675199,,
